"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.7634387462198e-68,2.29844609746941,0.913,0.232,9.45714522537573e-64,"0","Prnp"
6.15671611313789e-68,2.76901304216397,0.955,0.127,1.54712119207042e-63,"0","Cntn4"
2.03806216165062e-67,3.14816443379122,0.826,0.095,5.12144640601183e-63,"0","Eef1a2"
2.36673031874022e-67,2.88140895652473,0.925,0.172,5.9473566179623e-63,"0","Pde6d"
2.98924011530897e-67,2.43548962020011,0.904,0.179,7.51166148575991e-63,"0","Fetub"
3.25097776767451e-67,3.26073874356555,0.813,0.099,8.16938203238927e-63,"0","Efna3"
4.02734881701315e-67,3.38396955609314,0.814,0.081,1.01203248422723e-62,"0","Cngb1"
1.06465678659612e-66,3.0085286113643,0.863,0.113,2.67537603903738e-62,"0","Lrriq1"
1.62641641674772e-66,3.16249126094369,0.871,0.106,4.08702181364535e-62,"0","Snap25"
1.77318867373267e-66,2.50433262622253,0.951,0.152,4.45584581822283e-62,"0","Ebf2"
4.57120197299133e-66,3.39349899430161,0.84,0.093,1.14869734379299e-61,"0","Ttll6"
9.88892243348479e-66,2.54581710252723,0.946,0.239,2.48498731831039e-61,"0","Cfap36"
1.09120564620689e-65,3.75516734822391,0.8,0.069,2.74209066835328e-61,"0","Gm11992"
1.31885610575941e-65,3.03762853130894,0.889,0.121,3.31415350816282e-61,"0","Pde4a"
1.91560532160667e-65,3.08378505388354,0.845,0.112,4.8137246126654e-61,"0","Them6"
2.99895674489195e-65,3.20860614429386,0.872,0.111,7.53607840423899e-61,"0","Oscp1"
3.16841396115047e-65,3.02360648114959,0.848,0.12,7.96190744297502e-61,"0","Hist2h2be"
3.26629185428241e-65,2.6595339571948,0.935,0.179,8.20786480062628e-61,"0","Rufy3"
3.68228409793675e-65,2.48637606052226,0.837,0.13,9.25321170970526e-61,"0","Mlf1"
4.99196061145317e-65,2.48477001801661,0.971,0.245,1.25442978205207e-60,"0","Rtn1"
5.47378177705132e-65,2.0306687570419,1,0.523,1.37550662275523e-60,"0","Tuba1a"
1.01638764931799e-64,2.51165094506275,0.964,0.155,2.55408052397118e-60,"0","Elavl3"
1.60655472601846e-64,1.78988449392858,0.993,0.679,4.03711137101178e-60,"0","Tubb4b"
2.99650693993104e-64,3.06882478119776,0.77,0.091,7.52992228935271e-60,"0","Cartpt"
3.97849858491405e-64,3.4373349940131,0.82,0.077,9.99756909403051e-60,"0","Cnga4"
1.10611069684091e-63,2.99565882853006,0.833,0.111,2.77954557009152e-59,"0","Mapk8ip2"
1.12156497929429e-63,2.99186711174161,0.855,0.139,2.81838063646863e-59,"0","Eml2"
1.22321218097494e-63,2.20834007135484,0.99,0.281,3.07380988957193e-59,"0","Ncam1"
1.31010987933794e-63,2.66883999973319,0.906,0.163,3.29217511578831e-59,"0","Rab6b"
1.90793599580537e-63,3.34176336493844,0.784,0.077,4.79445236385932e-59,"0","Ano2"
4.24549476487538e-63,3.18621242228049,0.761,0.091,1.06685037946553e-58,"0","Pex5l"
9.24981477771848e-63,2.10439222316445,0.986,0.351,2.32438595549288e-58,"0","Cystm1"
1.29529997040518e-62,2.51986914336359,0.937,0.185,3.25495929563117e-58,"0","Nrxn1"
2.54751616910955e-62,2.53837900234628,0.879,0.201,6.40165338135539e-58,"0","Rap1gds1"
4.44786574525024e-62,2.88864315880365,0.859,0.132,1.11770418312393e-57,"0","Impdh1"
4.57926591427447e-62,3.4876556952618,0.945,0.379,1.15072373159803e-57,"0","S100a5"
6.20093199925691e-62,2.24486049231419,0.96,0.165,1.55823220209327e-57,"0","Uchl1"
1.05860260309152e-61,2.57501286710398,0.875,0.149,2.66016248130868e-57,"0","Ank2"
2.40177008918525e-61,2.82779835084268,0.841,0.136,6.03540805711362e-57,"0","Rab3a"
4.84243033509813e-61,3.02453267779284,0.832,0.107,1.21685431890681e-56,"0","Fam92b"
3.98133321456435e-60,1.76419127905606,0.969,0.489,1.00046922348788e-55,"0","Msi2"
4.08521723774779e-60,1.65411921114529,0.998,0.629,1.02657423967364e-55,"0","Atp1b1"
7.8888847615838e-60,2.61793979550812,0.857,0.156,1.98239785173839e-55,"0","Gpm6a"
1.38613356146583e-59,3.6065597434144,0.726,0.067,3.48321502660749e-55,"0","A730046J19Rik"
2.07767554964597e-59,2.53815096532065,0.879,0.208,5.22099088870537e-55,"0","Abhd16a"
2.10787203349999e-59,3.23316385073306,0.814,0.095,5.29687163298211e-55,"0","Rtp2"
2.73143686456458e-59,2.55850292432506,0.895,0.229,6.86382769696434e-55,"0","Ormdl3"
8.35962695070894e-59,1.99655738403413,0.967,0.324,2.10069065644365e-54,"0","Mgst3"
2.16660897396185e-58,3.1527096953215,0.773,0.089,5.44447169066872e-54,"0","Clstn2"
2.3971132385492e-58,2.71458168371693,0.772,0.124,6.02370585715029e-54,"0","Rsph9"
3.90488818386254e-58,3.26240593509591,0.805,0.091,9.81259351722818e-54,"0","Lrguk"
4.06267170047088e-58,2.30494707623762,0.774,0.151,1.02090877161133e-53,"0","Gnao1"
6.30317179309183e-58,2.55332118617492,0.869,0.207,1.58392403988605e-53,"0","Prxl2a"
1.2298702914027e-57,2.08737809335059,0.923,0.172,3.09054105526585e-53,"0","Tesc"
1.63082783000241e-57,2.10904370583882,1,0.52,4.09810725401305e-53,"0","Map1b"
2.13025475506804e-57,3.25909232598724,0.789,0.088,5.35311717401048e-53,"0","Slc17a6"
2.93751627807832e-57,2.78291776542683,0.757,0.103,7.38168465518302e-53,"0","Ppp1r14c"
2.95227029416266e-57,3.31188273672885,0.715,0.076,7.41876002220134e-53,"0","Gadl1"
4.8991482568009e-57,2.75665219015421,0.787,0.133,1.2311069654515e-52,"0","Traf3ip1"
6.81894466160302e-57,2.12622610544655,0.889,0.135,1.71353260401422e-52,"0","Stmn3"
3.58389747933693e-56,2.64133768169648,0.797,0.118,9.00597597582576e-52,"0","Spock1"
5.32870495759547e-56,3.28719270152044,0.819,0.09,1.33905026879417e-51,"0","Carns1"
8.44155882952479e-56,2.45105359779963,0.85,0.191,2.12127931827129e-51,"0","Endod1"
8.61316953121375e-56,2.7602793763633,0.736,0.123,2.1644033714987e-51,"0","Abca5"
1.95421589413066e-55,1.7950028950339,0.986,0.465,4.91074912036093e-51,"0","Chchd10"
2.51523504131641e-55,3.11309375539739,0.739,0.09,6.32053413532401e-51,"0","Tstd1"
2.95351380926413e-55,3.34824801626578,0.745,0.081,7.42188485129983e-51,"0","Fam217a"
3.64765207188368e-55,2.45049102802822,0.831,0.19,9.16618489143651e-51,"0","Ssx2ip"
4.41979391017207e-55,2.50049735431521,0.913,0.16,1.11065001168714e-50,"0","Syt11"
6.8348805048568e-55,2.92214417684507,0.729,0.106,1.71753712206547e-50,"0","Pkia"
9.10502639065629e-55,1.97473029828144,0.889,0.138,2.28800208170802e-50,"0","Lhx2"
1.08996984946957e-54,2.44965616568688,0.883,0.144,2.73898523473208e-50,"0","Ebf3"
1.42610221409977e-54,3.44614775339252,0.727,0.075,3.58365225381132e-50,"0","Ephx4"
1.63413999695041e-54,3.12912747416542,0.767,0.09,4.10643039833669e-50,"0","Enkur"
2.1070829042771e-54,2.49643705629443,0.829,0.182,5.29488863015792e-50,"0","Mycbp"
3.4794580199244e-54,2.34947022246045,0.882,0.211,8.74353005826803e-50,"0","Ift43"
3.95454519464261e-54,3.20106478479316,0.765,0.098,9.9373766196174e-50,"0","Cacnb3"
5.75109596538589e-54,2.31220012323753,0.863,0.206,1.44519290514182e-49,"0","Faim"
6.59362820822217e-54,2.57587241249418,0.785,0.155,1.65691283244415e-49,"0","Agtpbp1"
8.14193694774099e-54,1.47155415544704,0.962,0.416,2.04598733559783e-49,"0","Ldhb"
1.02447813600356e-53,2.03255077075544,0.935,0.322,2.57441110796336e-49,"0","Strbp"
1.49118343634273e-53,3.12933119891646,0.808,0.092,3.74719485718565e-49,"0","Fam131c"
1.53000621552148e-53,3.13568890245409,0.717,0.09,3.84475261898392e-49,"0","Fmn2"
3.43803723970355e-53,2.88662513188557,0.773,0.117,8.63944377965106e-49,"0","Pygo1"
4.12254282897521e-53,3.22022517843398,0.743,0.089,1.03595378749318e-48,"0","Nat14"
4.26020000718558e-53,3.10099800762971,0.746,0.097,1.07054565980566e-48,"0","Tarsl2"
6.11149817447999e-53,1.98198392497113,0.917,0.346,1.53575837626508e-48,"0","Selenot"
1.0973081067793e-52,2.94345229626659,0.744,0.098,2.7574255415257e-48,"0","BC049352"
1.54748292507723e-52,3.27119018211637,0.758,0.089,3.88866984242658e-48,"0","Zfp385b"
1.6492624198796e-52,3.08529825912303,0.713,0.085,4.14443153491545e-48,"0","Ttc21a"
1.86139912062755e-52,2.39252415307504,0.847,0.124,4.67750985022498e-48,"0","Uncx"
1.95087901951596e-52,2.9876516567708,0.761,0.099,4.90236388814165e-48,"0","Rd3"
2.85068366618331e-52,2.35318849202846,0.823,0.123,7.16348298475204e-48,"0","Myt1l"
3.32234436126844e-52,1.57794205113839,0.906,0.405,8.34871914543146e-48,"0","Nudc"
4.60264905479558e-52,2.31016178716472,0.828,0.218,1.15659968097958e-47,"0","Aig1"
5.23445259804184e-52,1.94241037817982,0.901,0.304,1.31536559336193e-47,"0","Tspan3"
7.67211487842273e-52,1.64026912044721,0.971,0.516,1.92792574779885e-47,"0","Saraf"
7.97759571449213e-52,3.02172498666076,0.751,0.107,2.00469002709473e-47,"0","Fam13a"
8.36256174561747e-52,2.90168704680052,0.694,0.092,2.10142814105621e-47,"0","Ccdc39"
1.11888663105821e-51,2.25508090035995,0.884,0.262,2.81165021518617e-47,"0","Dnajb14"
1.15487880058316e-51,2.79726000184263,0.708,0.12,2.90209493798541e-47,"0","Slc8a1"
1.32619736954003e-51,3.06973895788651,0.715,0.083,3.33260136991714e-47,"0","Pifo"
1.46432355648992e-51,2.94687281636534,0.751,0.098,3.67969866510352e-47,"0","Slc24a2"
2.24029389905288e-51,2.83381707794828,0.744,0.117,5.62963453892998e-47,"0","Rnf128"
2.26638241913672e-51,2.28814014359204,0.924,0.272,5.69519238104866e-47,"0","Arl3"
5.34426116891777e-51,2.79070289374153,0.808,0.133,1.34295938913735e-46,"0","Epha5"
7.83132500771295e-51,2.74151268299588,0.748,0.107,1.96793366118819e-46,"0","Snca"
2.24032321650721e-50,2.64683773666855,0.712,0.112,5.62970821076097e-46,"0","Ppp1r1a"
7.74924686447211e-50,2.89845794391363,0.67,0.091,1.9473082445732e-45,"0","Mapk10"
8.5802939976944e-50,2.66389187304549,0.754,0.142,2.15614207868063e-45,"0","Wdsub1"
1.15432266435416e-49,3.44359356876393,0.659,0.067,2.90069742325558e-45,"0","Nxnl2"
1.62931227430901e-49,2.77913687172161,0.77,0.117,4.09429881411111e-45,"0","Spa17"
3.02085316695389e-49,2.90595237633537,0.743,0.092,7.59110192323842e-45,"0","Efcab10"
3.1007740742019e-49,2.36142023385422,0.862,0.176,7.79193517106194e-45,"0","Id4"
