"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rps9",857.749094081013,0.0512385961387003,0.0954457270868525,0.536834887245134,0.591381670911787,0.781626647339769
"Ap4s1",16.4194398747109,-0.29026855656447,0.540396645494655,-0.537139819398344,0.591171037289035,0.781626647339769
"Glud1",47.6483262528501,-0.186349002376947,0.34673208086415,-0.537443786316268,0.590961104741528,0.781626647339769
"Slc44a2",26.533246262906,0.232624235492778,0.433750314751449,0.536309087466779,0.591744951091361,0.78182826515276
"Kansl1",25.0584040304985,0.236478457603474,0.441664347302242,0.535425734605754,0.592355498789399,0.782356319155809
"Mrpl14",21.4292602357912,-0.268242953472578,0.501662869765839,-0.53470760871297,0.59285205930094,0.782733501781668
"Hnrnpr",32.0629391848575,-0.218359814879424,0.408900279638387,-0.534017279402527,0.593329579169025,0.78286706143872
"Nfix",11.3791644268061,0.366945829804124,0.687227189622275,0.533951268729357,0.59337524980207,0.78286706143872
"Ttc19",11.8099904986466,-0.339077754559398,0.63592192900935,-0.533206576297218,0.593890589704628,0.783268427943181
"Cxcr4",125.528870711099,0.128115388747903,0.240790048775462,0.532062638798546,0.594682612625697,0.783477447741952
"5031425E22Rik",18.3042024112591,0.285850134122066,0.537091157670196,0.532219028445807,0.594574305348651,0.783477447741952
"Hes1",17.0790704530749,0.334140951341198,0.627446233847267,0.532541169770627,0.594351235553438,0.783477447741952
"2900097C17Rik",19.4008934429188,0.257404792494454,0.484139491293684,0.531674852234499,0.594951212161865,0.783553069620348
"Eif5b",63.7630570869001,0.16774506596415,0.315982287513713,0.530868572678682,0.59550985723376,0.784010493377307
"Stat1",54.9440253566654,0.16426906577209,0.309875221518347,0.530113588841321,0.596033177990908,0.784421103350929
"Zfp36l2",126.680718651582,-0.113441379837305,0.214337000579887,-0.529266433375435,0.596620637368191,0.784915803062408
"Elf4",17.9418376689052,0.282460077120731,0.534758997254476,0.528200700822088,0.59736004303163,0.785609982150778
"Tbl1x",11.4169265982412,-0.417885561897019,0.792754819507979,-0.527130900517739,0.598102689632128,0.786307930026646
"Rab4b",29.5656322126078,-0.220559608737253,0.419613529335194,-0.52562558954353,0.599148373462902,0.787403636396517
"Tuba1c",25.2215593193862,0.225759121655083,0.430101125411927,0.524897770120604,0.599654259634781,0.787789413330396
"Arpc5l",22.8596180871532,-0.251061641269902,0.47947366956694,-0.523619245863199,0.600543392673569,0.788421459775653
"Mbnl1",76.9730959717537,0.138305509561695,0.264146064800336,0.523594813597691,0.60056038957574,0.788421459775653
"Rexo1",12.1397326757688,0.410883797589519,0.785405356450087,0.523148708135442,0.60087077195778,0.788542808520544
"Napg",16.0887164868708,0.332273051933317,0.635502319708591,0.522851044958703,0.601077914419433,0.788542808520544
"Cab39",35.3766098949091,0.200351278316058,0.384484177747155,0.521091087518857,0.602303319274484,0.789313074711529
"Jkamp",12.9611429525197,-0.323924648544797,0.621367320928106,-0.521309437485329,0.602151227682917,0.789313074711529
"Safb2",29.3358871172844,0.219453897604774,0.42065138308366,0.521700168904777,0.601879107061246,0.789313074711529
"Tardbp",32.6089951006221,0.211417617307142,0.406405260663931,0.520213781095639,0.602914581154364,0.789403969609876
"Emc3",14.822741406218,0.291686070838286,0.560853408205773,0.520075418229907,0.603011010747813,0.789403969609876
"March6",11.8329847377704,-0.329444100382095,0.6329122897876,-0.520520940575595,0.602700536503798,0.789403969609876
"Gon4l",13.6867151606136,0.3163142246692,0.609986666383126,0.518559244163094,0.60406813624833,0.790326402965051
"Snx2",11.4340819692018,-0.33743442241824,0.650847632214119,-0.51845379120505,0.604141692401316,0.790326402965051
"Calm2",417.507026761685,0.0627492003872095,0.12121001054435,0.517689917733733,0.60467463385139,0.790744762632589
"Nudt4",177.303871585666,0.0997413539401518,0.193120245000414,0.516472801388263,0.605524230515938,0.791576777735775
"Tpm3",187.403070257029,-0.0964097520596224,0.186802471710535,-0.516105334029075,0.605780842701264,0.791633295675128
"Phf5a",16.5708230705805,-0.291778526745505,0.565838283032126,-0.515657097610942,0.606093923950494,0.791763541498709
"Tmx1",13.0888348393399,0.319953798571681,0.620984006847924,0.515236777506955,0.606387572147665,0.791868318432889
"Klf2",281.620088737508,-0.0784262638136312,0.152798614332324,-0.513265543384187,0.607765583216534,0.792551955618045
"Msl1",39.4651529038422,0.179863978669887,0.350271024328278,0.513499450931791,0.607601994771375,0.792551955618045
"Zbtb11",11.2985843428483,-0.354704265079764,0.690588258708221,-0.513626260810249,0.607513315675602,0.792551955618045
"Tnfaip8",62.8553430350194,0.154827282426442,0.301449431110858,0.51360946960787,0.607525057557188,0.792551955618045
"Scaper",14.4577747365005,-0.282550218658757,0.551242969968254,-0.512569291677369,0.608252638549436,0.792908393892624
"Dynlt3",11.6644997630576,0.341461222201117,0.6668834134865,0.512025363497856,0.608633258578147,0.793125883148903
"Usp14",14.9222837207947,-0.290682953359239,0.568288736385283,-0.511505744787743,0.608996966793746,0.793321189187078
"Pgd",90.2709250804644,0.125781427391758,0.246281002537708,0.51072322304884,0.609544876949441,0.793332776728891
"Eif3l",14.1534087004259,0.285957774696763,0.560068009151308,0.510576876422714,0.609647371011878,0.793332776728891
"Eif2ak2",11.8647157422208,-0.395489493303691,0.773804913461676,-0.511097159533969,0.609283024810726,0.793332776728891
"Gns",15.498116495119,-0.30054443897751,0.589947704758344,-0.50944250914684,0.610442086339926,0.794088408247239
"Rnf19b",14.6653144479876,0.304541506888357,0.598883379041991,0.508515543335866,0.611091841412056,0.794407011773771
"Hilpda",22.820442718782,0.30997962813526,0.609617530398693,0.508482142783086,0.611115259192006,0.794407011773771
"Tpp2",21.0732686863256,0.234020031043071,0.461241584671223,0.507369757672398,0.611895401197202,0.795142535356084
"Atg101",18.1295291167795,-0.271287626245982,0.535469248623311,-0.506635305283097,0.612410731479602,0.795533548245561
"Retreg1",90.9315480178349,0.126250123319441,0.249680169128055,0.505647379847335,0.613104214192976,0.796155629911075
"Arg2",38.7413212626807,0.203823204930254,0.403654528372714,0.504944675715501,0.613597694292218,0.796517650743222
"Taf12",17.9982765604049,-0.262899616317441,0.521459985519004,-0.504160671227303,0.614148474962965,0.79667511961979
"Polr2m",13.9319366839997,0.316818401280545,0.62812950498355,0.504383887027949,0.613991638692252,0.79667511961979
"Rcbtb2",12.3487270272865,0.337168733858991,0.669805646874793,0.503382937173144,0.614695065655944,0.797105450396209
"Cnppd1",23.7283167204504,-0.230686196118886,0.458721760694273,-0.502889149557117,0.615042210183228,0.79710817025777
"Brpf1",15.5743957716519,0.304727490347236,0.607254118939046,0.501812142303185,0.615799671097654,0.79710817025777
"Dedd2",16.2462556645269,0.278095452445321,0.553342951028585,0.502573407555624,0.615264229569624,0.79710817025777
"Csnk1g2",19.8825755048257,0.270631483470822,0.538875132189923,0.502215573338871,0.615515889408219,0.79710817025777
"Siva1",24.6276286733967,-0.278656282981396,0.555932139130358,-0.501241542569021,0.616201140781478,0.79710817025777
"Pfdn6",35.4359106919415,-0.190042353808807,0.379103349831171,-0.50129431431677,0.616164006155608,0.79710817025777
"Vav1",40.1171590944311,-0.185108583762241,0.369111671580162,-0.501497508788583,0.61602103066436,0.79710817025777
"Nin",37.3275114895806,-0.17835631455596,0.356643085688347,-0.500097497226728,0.617006428339397,0.797871679727837
"Tuba4a",30.6450535405764,-0.241756859531449,0.484614992062764,-0.498863765032135,0.617875362456711,0.798160722393593
"Hnrnpl",31.6680076370982,-0.205270822738846,0.411255080629899,-0.499132612354462,0.617685964064396,0.798160722393593
"Ppp2cb",18.350882308307,-0.255302246569208,0.511594384350394,-0.499032542926331,0.617756458315635,0.798160722393593
"Hcar2",110.593568484832,0.12547931953988,0.252708951929616,0.496536899788293,0.619515659976718,0.799392632007757
"Adgrg3",12.2826121398828,-0.31270051483804,0.630277429111537,-0.496131545244822,0.619801604241117,0.799392632007757
"Vps26a",16.5105887797456,0.272549252908915,0.549513227666272,0.495983061347594,0.619906361802242,0.799392632007757
"Cebpe",15.4292695118909,0.308894782240421,0.621489704875436,0.497023168392359,0.619172713430432,0.799392632007757
"Zc3h13",30.523516575613,0.208598340378205,0.419988768218761,0.49667599746275,0.619417551277014,0.799392632007757
"Tent5a",13.5108758213173,0.323870100072637,0.654086868416454,0.495148451545476,0.62049533473543,0.799874111142615
"Coro2a",22.7238863993289,0.221868513550352,0.448743421655502,0.49442176273434,0.621008347547835,0.800257370407248
"Copb1",28.5990235933721,0.202745969923538,0.41084682243242,0.493483115491022,0.621671267236396,0.800833472724663
"Txndc9",24.2952492472435,-0.223894610917105,0.455213059389403,-0.491845755078785,0.622828388070659,0.801767286517052
"Braf",17.66126609051,-0.273851153885683,0.556733274956529,-0.491889323315669,0.622797586361449,0.801767286517052
"Psmd14",16.8152880469033,-0.262443740221535,0.534032603735511,-0.491437673253963,0.623116924272156,0.801783739138559
"Ccdc186",18.1893335493617,0.250800182028669,0.510569637852874,0.491216405040011,0.623273397217144,0.801783739138559
"Cd63",137.981281511629,-0.0993290124567908,0.202988304128817,-0.489333673105404,0.624605485178417,0.803218838825625
"Pdcl3",15.3953517423872,-0.297262877739489,0.609560381453739,-0.487667648331322,0.625785270540712,0.803586422177348
"Lars2",85.1507471540331,-0.115184096327784,0.23631431738172,-0.487419034123633,0.625961407473344,0.803586422177348
"Zmynd11",35.3684741827102,0.187821208519145,0.385594524003441,0.487095113719688,0.626190928979707,0.803586422177348
"Kif2a",16.1455759579797,-0.259378659992921,0.531023670456546,-0.488450279005305,0.625230935785314,0.803586422177348
"BC004004",19.4638051980682,0.272329174035695,0.558326511637036,0.487759703971812,0.625720056844315,0.803586422177348
"Taf7",40.2329755804641,0.180641146830807,0.370630386958673,0.487388927586635,0.625982738649059,0.803586422177348
"Nek7",19.4440250271829,0.278565243118387,0.572693832423748,0.486412158376923,0.626674971887334,0.803651623125479
"Ccny",11.3945552770605,0.309304907469944,0.635726309930904,0.486537842839258,0.626585881255875,0.803651623125479
"Parp4",12.2761996149849,0.315815063921024,0.650882728950911,0.485210391786017,0.627527111362079,0.804466338339085
"Ogdh",16.8342472571649,0.267736546284963,0.554022291928413,0.483259518950111,0.628911479282811,0.805406140193038
"Rab10",30.8715578845094,-0.199390444212636,0.412521594298543,-0.483345470803005,0.628850459062744,0.805406140193038
"Sucla2",12.7591150389544,-0.310930315271717,0.643145323401237,-0.483452656745415,0.628774367573255,0.805406140193038
"Sh3glb1",145.283229559519,0.095638512134303,0.198148818156393,0.482660017981124,0.629337156416887,0.805673171258333
"Gm12840",14.8978105077017,-0.268588100579465,0.561410011133584,-0.478417012972639,0.632353427068285,0.805919345387612
"Akirin1",37.394904736472,-0.180666871598491,0.377208524564209,-0.47895755221125,0.631968826576428,0.805919345387612
"Rps6ka1",39.1361203653227,0.16839282211583,0.349889472216526,0.481274332288631,0.630321537191155,0.805919345387612
"Gadd45a",48.3394090833584,0.156560545397616,0.326378524154914,0.479690095428295,0.631447771731587,0.805919345387612
"Tgoln1",69.4066313785215,0.139505218465589,0.289539051069402,0.481818317599411,0.629935015707895,0.805919345387612
"Cln3",13.6585523649527,0.294849547305046,0.615797973275943,0.478808895288328,0.632074587932266,0.805919345387612
"Sipa1l2",14.7385985585764,0.2756735935715,0.575755640639626,0.478803113878737,0.632078701244414,0.805919345387612
"Slu7",23.4197592961907,-0.238485884626148,0.496142654256467,-0.480680067678417,0.630743899625462,0.805919345387612
"Btbd7",27.3963481254287,0.210245737396203,0.438320343607986,0.479662284587543,0.631467550121507,0.805919345387612
"Ifi27",33.1877948453217,-0.212275512056014,0.441756752603989,-0.480525788920555,0.630853570095354,0.805919345387612
"Ndfip2",17.5236612196972,-0.248411798361688,0.516246977401367,-0.481187898885372,0.630382960609377,0.805919345387612
"Otub1",16.5752239097772,0.263505545989841,0.550644800823737,0.478539969133732,0.632265933464452,0.805919345387612
"Magt1",20.068466986268,0.233266514274137,0.485257346605344,0.480706816508749,0.630724885801317,0.805919345387612
"Ehbp1l1",21.6977617372509,0.230736976298095,0.482942429070309,0.477773254965972,0.632811598786714,0.806226315761919
"Tmem134",48.3223023446318,0.171299688908701,0.358794968327817,0.477430577432711,0.6330555447447,0.806260237213469
"Capns1",51.7698101616881,-0.149504148356207,0.313524268811566,-0.476850321421408,0.633468709541553,0.806509578723117
"Setd5",23.0874796045449,0.23150627015855,0.486368739069562,0.475989206463862,0.63408206751766,0.807013540477022
"Ubr4",20.3469155752413,0.231760880577911,0.487658489483009,0.475252426803053,0.634607063142564,0.807066789858371
"Gemin7",17.0244469062429,-0.270255456002871,0.568853502501001,-0.475087970478647,0.634724272336131,0.807066789858371
"Vta1",19.7124297710674,-0.230118305992867,0.484444635471679,-0.475014664511276,0.634776520972164,0.807066789858371
"Lipa",19.3051360903304,-0.233260065450306,0.491758181711341,-0.47433896196409,0.635258211839565,0.807402523441174
"Suds3",33.1978224186907,-0.197171164654655,0.417458001453271,-0.47231377520195,0.636702839355183,0.807854833791972
"Usp47",11.4688303156593,0.307914899139694,0.650569259692531,0.473300720180384,0.635998648401278,0.807854833791972
"Ahi1",20.9172561648439,0.227935185134629,0.482530431194878,0.472374736180262,0.636659333825073,0.807854833791972
"Cd68",22.68302272809,-0.217104878647377,0.45943460931463,-0.472547940981738,0.636535730987058,0.807854833791972
"Pigx",32.0193561815973,-0.182774589714711,0.386860316304017,-0.472456289807396,0.636601134064306,0.807854833791972
"Rmnd5a",14.4957443697005,-0.280583818491564,0.595395926634145,-0.471255858396182,0.637458033702854,0.808536514542765
"Nras",15.3855534431703,-0.261237750970726,0.558337691543731,-0.467884857009094,0.639866933109814,0.810391922824613
"Hp1bp3",50.3846521788058,-0.140911927870427,0.301871481823338,-0.466794435232183,0.640646957577396,0.810391922824613
"Cpeb2",58.9532297574131,0.141481917344617,0.302642477265923,0.467488630884757,0.640150324307289,0.810391922824613
